,lat,lon,stop,bike station,pharmacy,aed,attraction,theatre,tree,bush,forest,police station,hotel,dorm,cost
1167,52.2125931,21.1602255,7,0,0,0,0,0,0,0,0,0,0,0,15453.48
1168,52.1392961,21.0580646,8,0,3,0,0,0,0,0,0,0,0,0,16204.3
1169,52.3113773,20.9681888,4,0,0,0,0,0,0,0,0,0,0,0,13125.66
1170,52.1474654,21.0426175,6,0,3,0,0,0,0,0,0,0,0,0,14895.52
1171,52.2669719,20.962584,5,0,2,0,0,0,0,0,0,0,0,0,17851.06
1172,52.2267662,20.9977704,7,0,2,0,0,0,0,0,0,0,0,0,17137.2
1173,52.2309346,21.0030879,19,0,3,0,0,1,0,0,0,0,2,0,24958.33
1174,52.2351468,21.0563291,5,0,0,0,0,0,0,0,0,0,0,0,28181.82
1175,52.2223664,21.0710666,2,0,0,0,0,0,0,0,0,0,0,0,16269.32
1176,52.3228652,20.9595473,4,0,0,0,0,0,0,0,0,0,0,0,11576.7
1177,52.1997814,21.0263899,4,0,2,0,0,0,0,0,0,0,0,0,20500.0
1178,52.2245696,20.942428157,9,0,0,0,0,0,0,0,0,0,1,0,20378.84
1179,52.2439992,20.9890998,11,0,4,0,0,0,0,0,0,0,0,0,23783.78
1180,52.1630753,20.9925758,2,0,0,0,0,0,0,0,0,0,0,0,17247.62
1181,52.2021339,20.8955768,7,0,0,0,0,0,0,0,0,0,0,0,14813.26
1182,52.2057309,21.0611926462,3,0,0,0,0,0,0,0,0,0,0,0,14473.68
1183,52.2434665,20.9986572,11,0,1,0,0,2,0,0,0,0,1,0,27673.55
1184,52.1585305,21.0834652,6,0,0,0,0,0,0,0,0,0,0,0,19510.68
1185,52.2021339,20.8955768,7,0,0,0,0,0,0,0,0,0,0,0,12201.06
1186,52.2021339,20.8955768,7,0,0,0,0,0,0,0,0,0,0,0,14211.53
1187,52.2021339,20.8955768,7,0,0,0,0,0,0,0,0,0,0,0,15193.06
1188,52.2180371,20.9812078,16,0,2,0,0,0,0,0,0,0,0,5,21428.57
1189,52.3177239,21.0309294,7,0,1,0,0,0,0,0,0,0,0,0,14717.38
1190,52.2439327,20.986846,9,0,2,0,0,0,0,0,0,0,0,0,21931.82
1191,52.19318595,20.8877910203,6,0,0,0,0,0,0,0,0,0,0,0,15187.5
1192,52.2995137,21.0474456,0,0,0,0,0,0,0,0,0,0,0,0,12931.03
1193,52.19318595,20.8877910203,6,0,0,0,0,0,0,0,0,0,0,0,12558.52
1194,52.227744,21.0778844,2,0,1,0,0,0,0,0,0,0,0,0,15693.16
1195,52.2443292,21.0930685,6,0,2,0,0,0,0,0,0,0,0,0,14773.18
1196,52.19318595,20.8877910203,6,0,0,0,0,0,0,0,0,0,0,0,14987.5
1197,52.299605,21.0120593,2,0,0,0,0,0,0,0,0,0,0,0,13069.75
1198,52.2509805,21.0697143,10,0,2,0,0,0,0,0,0,0,1,0,19721.12
1199,52.2369842,20.9703995,6,0,2,0,0,0,0,0,0,0,0,0,17906.98
1200,52.2385848,20.9485689,8,0,2,0,0,0,0,0,0,0,0,1,13980.0
1201,52.2068231,21.0774765,4,0,0,0,0,0,0,0,0,0,0,0,17750.45
1202,52.2628128,21.0272648,1,0,4,0,0,0,0,0,0,0,0,0,13233.62
1203,52.160612,21.0731755,4,0,2,0,0,0,0,0,0,0,0,0,18600.0
1204,52.2366129,20.9866847,6,0,0,0,0,0,0,0,0,0,0,0,21564.26
1205,52.2291301,21.0189758,13,0,2,0,0,0,0,0,0,0,1,0,25833.33
1206,52.2789078,20.9486312,5,0,2,0,0,0,0,0,0,0,0,0,16358.02
1207,52.2830405,20.9643251,2,0,0,0,0,0,0,0,0,0,0,0,14306.36
1208,52.2277881,20.8851195,5,0,0,0,0,0,0,0,0,0,0,0,17224.73
1209,52.1478002,21.0487335,2,0,3,0,0,0,0,0,0,0,0,0,17098.19
1210,52.2345561,20.9809194,9,0,1,0,0,0,0,0,0,0,0,0,23400.67
1211,52.3342242,20.9858794,7,0,0,0,0,0,0,0,0,0,0,0,12750.0
1212,52.2278603,21.0896271,4,0,2,0,0,0,0,0,0,0,0,0,12957.75
1213,52.281244,20.9292298,6,0,0,0,0,0,0,0,0,0,0,0,15187.38
1214,52.2538862,21.073057,7,0,0,0,0,0,0,0,0,0,1,0,21827.0
1215,52.2506217,20.9745867,0,0,0,0,0,0,0,0,0,0,0,0,29126.21
1216,52.1891625,21.0165328,12,0,2,0,0,0,0,0,0,0,0,0,17894.74
1217,52.234688,20.998407,8,0,2,0,0,1,0,0,0,0,2,0,19225.0
1218,52.2350146,20.9832688,8,0,0,0,0,0,0,0,0,0,1,0,37220.84
1219,52.2899273,21.0816167,2,0,0,0,0,0,0,0,0,0,0,0,13377.98
1220,52.1898882,21.0168842,12,0,2,0,0,0,0,0,0,0,0,0,16650.0
1221,52.299605,21.0120593,2,0,0,0,0,0,0,0,0,0,0,0,14390.24
1222,52.2521311,20.9136538,7,0,0,0,0,0,0,0,0,0,0,0,16638.89
1223,52.191904,21.0672149,3,0,0,0,0,0,0,0,0,0,1,0,15498.15
1224,52.2399277,21.1058414,4,0,0,0,0,0,0,0,0,0,0,0,19363.01
1225,52.190265,20.9005598,4,0,1,0,0,0,0,0,0,0,0,0,16906.25
1226,52.1999312,20.9065958,2,0,0,0,0,0,0,0,0,0,0,0,11111.11
1227,52.2340424,21.016981,8,0,2,0,0,1,0,0,0,0,3,0,20566.04
1228,52.2621839,21.0326902,5,0,3,0,0,0,0,0,0,0,0,0,14800.42
1229,52.2011209,20.9361078,4,0,1,0,0,0,0,0,0,0,0,0,13450.0
1230,52.3200378,20.946119,4,0,0,0,0,0,0,0,0,0,0,0,13731.34
1231,52.1585305,21.0834652,6,0,0,0,0,0,0,0,0,0,0,0,18608.77
1232,52.2385876,20.968533,7,0,2,0,0,0,0,0,0,0,0,0,15013.38
1233,52.2491046,21.0365063,4,0,2,0,0,0,0,0,0,0,2,0,20894.74
1234,52.2439327,20.986846,9,0,2,0,0,0,0,0,0,0,0,0,19210.53
1235,52.1841862,20.9737057,3,0,0,0,0,0,0,0,0,0,0,0,12671.76
1236,52.31807345,21.0691127518,2,0,0,0,0,0,0,0,0,0,0,0,13205.13
1237,52.23852775,21.0887886636,3,0,2,0,0,0,0,0,0,0,0,0,11250.0
1238,52.2975659,21.0292733918,6,0,0,0,0,0,0,0,0,0,0,0,11388.89
1239,52.23233405,21.0793826941,4,0,2,0,0,0,0,0,0,0,0,0,12142.86
1240,52.2188187,21.0141366,13,0,1,0,0,1,0,0,0,0,0,0,31740.33
1241,52.292594,21.0182497531,6,0,0,0,0,0,0,0,0,0,0,0,15087.68
1242,52.27495525,20.9550661994,3,0,1,0,0,0,0,0,0,0,0,0,18461.54
1243,52.2011209,20.9361078,4,0,1,0,0,0,0,0,0,0,0,0,14250.0
1244,52.1841862,20.9737057,3,0,0,0,0,0,0,0,0,0,0,0,12671.76
1245,52.1841862,20.9737057,3,0,0,0,0,0,0,0,0,0,0,0,17195.37
1246,52.25403535,21.075530599,7,0,0,0,0,0,0,0,0,0,1,0,15850.0
1247,52.2382753,20.9591886,6,0,1,0,0,0,0,0,0,0,1,0,18316.93
1248,52.2219926,21.0910661,8,0,2,0,0,0,0,0,0,0,0,0,14000.0
1249,52.24553,21.0747122,9,0,2,0,0,0,0,0,0,0,0,0,20514.29
1250,52.231828,20.9850149,10,0,1,0,0,0,0,0,0,0,1,0,16825.1
1251,52.1924768,21.0271558,5,0,0,0,0,0,0,0,0,0,0,0,19098.36
1252,52.1683988,21.0784684,2,0,2,0,0,0,0,0,0,0,0,0,15180.72
1253,52.2023623,21.0475038,7,0,2,0,0,0,0,0,0,0,1,0,15763.16
1254,52.2379985,20.9786359,10,0,1,0,0,0,0,0,0,0,1,0,18370.37
1255,52.233849,21.0767785,5,0,1,0,0,0,0,0,0,0,0,0,17741.94
1256,52.2953563,21.0152114,7,0,0,0,0,0,0,0,0,0,1,0,13181.82
1257,52.2953563,21.0152114,7,0,0,0,0,0,0,0,0,0,1,0,13220.34
1258,52.2349573,21.0595223,3,0,1,0,0,0,0,0,0,0,0,0,17840.54
1259,52.237154,20.9823883,7,0,1,0,0,0,0,0,0,0,1,0,26352.29
1260,52.1521621,21.0852019,0,0,0,0,0,0,0,0,0,0,0,0,23000.0
1261,52.2300665,20.8972668,6,0,2,0,0,0,0,0,0,0,0,0,13116.69
1262,52.1850522,20.8679581,2,0,0,0,0,0,0,0,0,0,0,0,11545.45
1263,52.1578185,20.9918058,5,0,0,0,0,0,0,0,0,0,0,0,16164.38
1264,52.2283658,21.0053838,18,0,3,0,0,1,0,0,0,0,1,0,18801.09
1265,52.2457503,20.9620821,7,0,1,0,0,0,0,0,0,0,0,0,17613.74
1266,52.2660753,20.9759026,8,0,1,0,0,0,0,1,0,0,0,0,25781.25
1267,52.187824,20.9121805,2,0,0,0,0,0,0,0,0,0,0,0,14475.04
1268,52.2062721,20.936951,1,0,0,0,0,0,0,0,0,0,0,0,17156.25
1269,52.2579341,21.0477049,3,0,3,0,0,0,0,2,0,0,0,0,18553.72
1270,52.244423,20.9659202,10,0,0,0,0,0,0,0,0,0,0,0,16951.22
1271,52.2444224,20.9141625,2,0,0,0,0,0,0,0,0,0,0,0,23690.48
1272,52.2358514,20.899088,2,0,1,0,0,0,0,0,0,0,0,0,15000.0
1273,52.3134814,21.0255218,2,0,0,0,0,0,0,0,0,0,0,0,13108.11
1274,52.2219375,21.0167795,11,0,4,0,0,1,0,0,0,0,3,0,21195.65
1275,52.2968358,21.024844,10,0,0,0,0,0,0,0,0,0,0,0,15365.85
1276,52.233053,21.1197787,3,0,0,0,0,0,0,0,0,0,1,0,17291.67
1277,52.2914888,20.9454205,2,0,0,0,0,0,0,0,0,0,0,0,15907.41
1278,52.212462,20.9761154016,8,0,3,0,0,0,0,0,0,0,0,0,20710.06
1279,52.2271556,21.0184398,3,0,1,0,0,0,0,0,0,0,2,0,22361.06
1280,52.2256913,20.9481579,4,0,2,0,0,0,0,0,0,0,0,0,21492.54
1281,52.2355556,21.0109266,8,0,3,0,0,1,0,0,0,0,3,0,19498.61
1282,52.2328544,21.0310368,6,0,0,0,0,0,0,0,0,0,0,0,31990.23
1283,52.3019184,21.0461357,1,0,0,0,0,0,0,0,0,0,0,0,12195.12
1284,52.26134095,21.0433108988,9,0,1,0,0,0,0,0,0,0,1,0,19871.04
1285,52.1753483,21.057848,1,0,0,0,0,0,0,0,0,0,0,0,13890.62
1286,52.3056333,20.9251796,0,0,0,0,0,0,0,0,0,0,0,0,14500.0
1287,52.2150311,21.0210451,4,0,3,0,0,2,0,0,0,0,1,0,19772.89
1288,52.2434922,20.9677107,7,0,0,0,0,0,0,0,0,0,0,0,20166.93
1289,52.1826936,21.147008,2,0,0,0,0,0,0,0,0,0,0,0,10003.76
1290,52.2925401,20.9436001,5,0,2,0,0,0,0,0,0,0,0,0,14324.32
1291,52.2949395,21.03609,8,0,1,0,0,0,0,0,0,0,0,0,13866.67
1292,52.2942039,20.9428907,7,0,2,0,0,0,0,0,0,0,0,0,14323.61
1293,52.2802226,20.9232928,10,0,1,0,0,0,0,0,0,0,0,0,12477.06
1294,52.17398015,21.0513951183,3,0,2,0,0,0,0,0,0,0,0,0,16151.27
1295,52.2066036,20.8688639,3,0,0,0,0,0,0,0,0,0,0,0,13988.76
1296,52.2199678,21.0147662,12,0,3,0,0,1,0,0,0,0,2,0,31601.32
1297,52.2248255,21.0414026,6,0,1,0,0,0,0,0,0,0,2,0,16850.0
1298,52.2302594,20.9258537,2,0,0,0,0,0,0,0,0,0,0,0,19057.56
1299,52.2272661,20.8941913,4,0,1,0,0,0,0,0,0,0,0,0,16533.38
1300,52.2414792,21.1034737,11,0,2,0,0,0,0,0,0,0,0,0,12998.33
1301,52.2238985,20.8932328,2,0,0,0,0,0,0,0,0,0,0,0,16967.29
1302,52.2357403,20.9963846,8,0,2,0,0,0,0,0,0,0,2,0,44223.51
1303,52.3243972,21.0738203,4,0,0,0,0,0,0,0,0,0,0,0,13750.0
1304,52.2373307,21.0029647,6,0,1,0,0,1,0,0,0,0,0,0,24934.61
1305,52.2464115,20.9805616,9,0,1,0,0,0,0,0,0,0,0,0,19210.53
1306,52.1817314,20.9876719,9,0,0,0,0,0,0,0,0,0,0,0,26992.29
1307,52.1549448,21.00709,3,0,0,0,0,0,0,0,0,0,1,0,25984.8
1308,52.1578185,20.9918058,5,0,0,0,0,0,0,0,0,0,0,0,26992.29
1309,52.2233062,20.9139434,2,0,2,0,0,0,0,0,0,0,0,0,15771.93
1310,52.1578185,20.9918058,5,0,0,0,0,0,0,0,0,0,0,0,25984.8
1311,52.237154,20.9823883,7,0,1,0,0,0,0,0,0,0,1,0,14465.52
1312,52.2887427,21.0831677,3,0,1,0,0,0,0,0,0,0,0,0,11969.18
1313,52.2181572,20.9645649,8,0,0,0,0,0,0,0,0,0,0,0,22681.82
1314,52.1900007,20.8995493,3,0,1,0,0,0,0,0,0,0,0,0,15272.55
1315,52.2320897,21.0022358,11,0,4,0,0,1,0,0,0,0,2,0,23125.28
1316,52.3113773,20.9681888,4,0,0,0,0,0,0,0,0,0,0,0,15852.61
1317,52.2634079,20.9425989276,2,0,0,0,0,0,0,0,0,0,0,0,17950.01
1318,52.2393366,20.8994336,7,0,0,0,0,0,0,0,0,0,0,0,18235.29
1319,52.2058289,21.0048257,4,0,2,0,0,0,0,0,0,0,0,0,27900.0
1320,52.2906721,21.0024365,12,0,0,0,0,0,0,0,0,0,0,0,19952.07
1321,52.1485676,21.0385689,6,0,3,0,0,0,0,0,0,0,0,0,13727.09
1322,52.2076726,21.0457388,8,0,3,0,0,1,0,0,0,0,0,0,18407.04
1323,52.2531839,20.9321541,4,0,1,0,0,0,0,0,0,0,0,0,17791.74
1324,52.2829871,20.9737981517,3,0,3,0,0,0,0,0,0,0,1,0,22193.71
1325,52.2172454,20.9639257,7,0,0,0,0,0,0,0,0,0,0,0,17430.23
1326,52.1365412,21.0723656,2,0,0,0,0,0,0,0,0,0,0,0,17058.82
1327,52.3106751,21.0627543,7,0,1,0,0,0,0,0,0,0,0,0,14200.0
1328,52.3106751,21.0627543,7,0,1,0,0,0,0,0,0,0,0,0,15200.0
1329,52.3106751,21.0627543,7,0,1,0,0,0,0,0,0,0,0,0,13750.0
1330,52.3218949,20.9498624,0,0,0,0,0,0,0,0,0,0,0,0,11212.12
1331,52.2294493,20.9782336,6,0,0,0,0,0,0,0,0,0,0,0,25540.54
1332,52.1521621,21.0852019,0,0,0,0,0,0,0,0,0,0,0,0,23840.91
1333,52.158355,21.0673362,0,0,0,0,0,0,0,0,0,0,0,0,20000.0
1334,52.3091598,21.025184,0,0,0,0,0,0,0,0,0,0,0,0,15993.01
1335,52.1476882,21.0387142,9,0,3,0,0,0,0,0,0,0,0,0,15492.96
1336,52.299605,21.0120593,2,0,0,0,0,0,0,0,0,0,0,0,16491.75
1337,52.3091598,21.025184,0,0,0,0,0,0,0,0,0,0,0,0,15986.39
1338,52.1479273,21.0512113,5,0,3,0,0,0,0,0,0,0,0,0,16221.03
1339,52.2428236,21.0040553,10,0,2,0,0,1,0,0,0,0,0,0,53531.18
1340,52.2468169,20.9439118,14,0,1,0,0,0,0,0,0,0,0,0,17068.97
1341,52.1868416,21.0639271,4,0,2,0,0,0,0,0,0,0,0,0,20500.0
1342,52.2906721,21.0024365,12,0,0,0,0,0,0,0,0,0,0,0,20399.76
1343,52.1682981,21.0072199,2,0,0,0,0,0,0,0,0,0,0,0,16987.74
1344,52.2403314,20.9298652,3,0,1,0,0,0,0,0,0,0,0,0,13838.03
1345,52.3331162,20.9469617,2,0,0,0,0,0,0,0,0,0,0,0,13990.08
1346,52.2052035,21.0232527,6,0,4,0,0,2,0,0,0,0,1,0,19487.04
1347,52.2021339,20.8955768,7,0,0,0,0,0,0,0,0,0,0,0,12168.09
1348,52.2021339,20.8955768,7,0,0,0,0,0,0,0,0,0,0,0,14170.23
1349,52.2021339,20.8955768,7,0,0,0,0,0,0,0,0,0,0,0,14211.44
1350,52.2021339,20.8955768,7,0,0,0,0,0,0,0,0,0,0,0,14864.2
1351,52.2043269,21.0365519,5,0,1,0,0,0,0,0,0,0,0,1,15880.82
1352,52.2516857,21.0350909,11,0,4,0,0,1,0,0,0,0,4,1,12024.87
1353,52.1830596,21.0451922,2,0,0,0,0,0,0,0,0,0,0,0,15797.87
1354,52.2439229,21.0778851,12,0,4,0,0,0,0,0,0,0,0,0,15498.92
1355,52.1505157,21.0554372,7,0,1,0,0,0,0,0,0,0,0,0,12796.88
1356,52.1870684,21.0205242,12,0,1,0,0,0,0,0,0,0,0,0,17107.9
1357,52.2712201,20.9345381,9,0,1,0,0,0,0,0,0,0,0,0,14354.17
1358,52.1870684,21.0205242,12,0,1,0,0,0,0,0,0,0,0,0,19756.76
1359,52.1870684,21.0205242,12,0,1,0,0,0,0,0,0,0,0,0,17659.23
1360,52.1870684,21.0205242,12,0,1,0,0,0,0,0,0,0,0,0,18100.54
1361,52.3133139,21.0231105,2,0,0,0,0,0,0,0,0,0,0,0,15152.35
1362,52.2790833,20.9311215,8,0,1,0,0,0,0,0,0,0,0,0,15422.54
1363,52.1832779,20.9981682,9,0,1,0,0,0,0,0,0,0,0,0,23955.56
1364,52.1870684,21.0205242,12,0,1,0,0,0,0,0,0,0,0,0,14285.71
1365,52.1850257,21.025055,5,0,0,0,0,0,0,0,0,0,0,0,17418.55
1366,52.1741151,21.1096356,3,0,0,0,0,0,0,0,0,0,0,0,20200.0
1367,52.1947471,20.9001982,5,0,1,0,0,0,0,0,0,0,0,0,14947.18
1368,52.1850522,20.8679581,2,0,0,0,0,0,0,0,0,0,0,0,13431.15
1369,52.2025316,20.8849871,0,0,0,0,0,0,0,0,0,0,0,0,15450.0
1370,52.2356626,21.0049685,8,0,3,0,0,2,0,0,0,0,0,0,33489.28
1371,52.2980966,20.9421226,5,0,0,0,0,0,0,0,0,0,0,0,17633.0
1372,52.250106,21.0748663,9,0,0,0,0,0,0,0,0,0,1,0,16614.58
1373,52.19318595,20.8877910203,6,0,0,0,0,0,0,0,0,0,0,0,12083.33
1374,52.2329941,21.0571754,9,0,3,0,0,0,0,0,0,0,0,0,14500.0
1375,52.2996102,21.0333891,6,0,0,0,0,0,0,0,0,0,0,0,17125.58
1376,52.19318595,20.8877910203,6,0,0,0,0,0,0,0,0,0,0,0,14186.05
1377,52.1914466,20.9888641,4,0,2,0,0,0,0,0,0,0,0,0,19500.0
1378,52.2025316,20.8849871,0,0,0,0,0,0,0,0,0,0,0,0,13273.71
1379,52.3243972,21.0738203,4,0,0,0,0,0,0,0,0,0,0,0,12122.59
1380,52.2692518,21.0513658,2,0,0,0,0,0,0,0,0,0,0,0,12616.28
1381,52.2692518,21.0513658,2,0,0,0,0,0,0,0,0,0,0,0,12900.0
1382,52.2692518,21.0513658,2,0,0,0,0,0,0,0,0,0,0,0,13050.0
1383,52.2256913,20.9481579,4,0,2,0,0,0,0,0,0,0,0,0,21474.62
1384,52.2359307,21.2273405,0,0,0,0,0,0,0,0,0,0,0,0,13059.7
1385,52.1584904,21.0746119,7,0,1,0,0,0,0,0,0,0,0,0,20462.76
1386,52.2453436,21.0851317,18,0,6,0,0,0,0,0,0,0,1,0,14556.96
1387,52.2058289,21.0048257,4,0,2,0,0,0,0,0,0,0,0,0,24900.0
1388,52.2329941,21.0571754,9,0,3,0,0,0,0,0,0,0,0,0,12944.44
1389,52.304282,20.9918156,3,0,0,0,0,0,0,0,0,0,0,0,15288.46
1390,52.2457503,20.9620821,7,0,1,0,0,0,0,0,0,0,0,0,18681.74
1391,52.2009252,20.9845184,4,0,2,0,0,0,0,0,0,0,0,0,18217.05
1392,52.1954242,20.9230799,7,0,0,0,0,0,0,0,0,0,0,0,17576.64
1393,52.230308,20.9876137,5,0,1,0,0,0,0,0,0,0,0,0,17333.33
1394,52.2457341,20.9905936,12,0,2,0,0,0,0,0,0,0,0,0,16137.07
1395,52.3507614,21.0219882,0,0,0,0,0,0,0,0,0,0,1,0,9654.61
1396,52.2452109,20.9518535,5,0,2,0,0,0,0,0,0,0,0,0,15541.98
1397,52.2467954,20.9576902,9,0,2,0,0,0,0,0,0,0,0,0,21052.53
1398,52.25403535,21.075530599,7,0,0,0,0,0,0,0,0,0,1,0,18450.0
1399,52.1836376,21.0019917,11,0,1,0,0,0,0,0,0,0,0,0,19018.16
1400,52.1836376,21.0019917,11,0,1,0,0,0,0,0,0,0,0,0,18260.1
1401,52.2416588,21.1357102,5,0,0,0,0,0,0,0,0,0,0,0,15028.41
1402,52.2753601,20.9384748,8,0,2,0,0,0,0,0,0,0,0,0,17669.0
1403,52.2416588,21.1357102,5,0,0,0,0,0,0,0,0,0,0,0,15028.41
1404,52.1489637,21.0526147,5,0,2,0,0,0,0,0,0,0,0,0,14033.33
1405,52.2640909,20.9948195,4,0,2,0,0,0,0,0,0,0,0,0,16821.05
1406,52.2921256,21.0517511,6,0,2,0,0,0,0,0,0,0,0,0,18787.88
1407,52.307825,20.9835089,3,0,1,0,0,0,0,0,0,0,0,0,13184.08
1408,52.2403314,20.9298652,3,0,1,0,0,0,0,0,0,0,0,0,16081.08
1409,52.1344429,21.0088852,0,0,0,0,0,0,0,0,0,0,0,0,17601.47
1410,52.254497,21.076403,6,0,0,0,0,0,0,0,0,0,0,0,15887.03
1411,52.20050155,20.9747974853,2,0,0,0,0,0,0,0,0,0,0,0,14469.45
1412,52.2018767,20.9955827,0,0,1,0,0,0,0,0,0,0,1,1,49418.6
1413,52.2534414,20.911715,7,0,0,0,0,0,0,0,0,0,0,0,12900.0
1414,52.2648093,21.0419466,5,0,0,0,0,0,0,0,0,0,0,0,21168.0
1415,52.2802226,20.9232928,10,0,1,0,0,0,0,0,0,0,0,0,13078.27
1416,52.1593687,21.0794801,3,0,1,0,0,0,0,0,0,0,0,0,20000.0
1417,52.2057309,21.0611926462,3,0,0,0,0,0,0,0,0,0,0,0,19145.08
1418,52.3105264,20.9936073,3,0,0,0,0,0,0,0,0,0,0,0,15651.26
1419,52.3218949,20.9498624,0,0,0,0,0,0,0,0,0,0,0,0,13552.89
1420,52.2242507,21.1399898,4,0,0,0,0,0,0,0,0,0,0,0,11902.56
1421,52.2265847,21.0019891,12,0,3,0,0,0,0,0,0,0,1,0,19668.14
1422,52.3383029,20.9383118,4,0,0,0,0,0,0,0,0,0,0,0,16336.63
1423,52.1578185,20.9918058,5,0,0,0,0,0,0,0,0,0,0,0,18965.91
1424,52.1452919,21.0454679,6,0,1,0,0,0,0,0,0,0,0,0,17040.82
1425,52.1464149,21.050028,6,0,2,0,0,0,0,0,0,0,0,0,12415.63
1426,52.2443292,21.0930685,6,0,2,0,0,0,0,0,0,0,0,0,11958.27
1427,52.130493,21.06667,11,0,4,0,0,0,0,0,0,0,0,0,16975.0
1428,52.1585305,21.0834652,6,0,0,0,0,0,0,0,0,0,0,0,20312.5
1429,52.1727627,21.0263943,6,0,1,0,0,0,0,0,0,0,0,0,16679.66
1430,52.2428236,21.0040553,10,0,2,0,0,1,0,0,0,0,0,0,24901.96
1431,52.2349258,21.0011194,7,0,3,0,0,1,0,0,0,0,2,0,59913.79
1432,52.1866181,21.0611189,6,0,2,0,0,0,0,0,0,0,0,0,23045.27
1433,52.2340091,21.1230637,3,0,0,0,0,0,0,0,0,0,1,0,20120.72
1434,52.1884626,21.021896,14,0,0,0,0,0,0,0,0,0,0,0,19644.45
1435,52.3291352,20.9431656,4,0,2,0,0,0,0,0,0,0,0,0,13536.59
1436,52.1912525,20.9610486,9,0,0,0,0,0,0,0,0,0,2,0,16469.69
1437,52.2538862,21.073057,7,0,0,0,0,0,0,0,0,0,1,0,19475.66
1438,52.25403535,21.075530599,7,0,0,0,0,0,0,0,0,0,1,0,13886.01
1439,52.20821485,20.9520613244,2,0,0,0,0,0,0,0,0,0,0,0,19387.76
1440,52.3291352,20.9431656,4,0,2,0,0,0,0,0,0,0,0,0,14375.0
1441,52.2920834,20.928695,23,0,1,0,0,0,0,0,0,0,0,0,11434.13
1442,52.2021339,20.8955768,7,0,0,0,0,0,0,0,0,0,0,0,15714.29
1443,52.2579341,21.0477049,3,0,3,0,0,0,0,2,0,0,0,0,14378.79
1444,52.2675888,20.9849297,15,0,2,0,0,0,0,0,0,0,1,0,16978.72
1445,52.2675888,20.9849297,15,0,2,0,0,0,0,0,0,0,1,0,28409.09
1446,52.2675888,20.9849297,15,0,2,0,0,0,0,0,0,0,1,0,25862.07
1447,52.2405521,21.0973414,3,0,2,0,0,0,0,0,0,0,1,0,17951.92
1448,52.1770827,21.1052581,2,0,0,0,0,0,0,0,0,0,0,0,16502.46
1449,52.1940794,21.0072248,4,0,3,0,0,0,0,0,0,0,0,0,26226.42
1450,52.2137437,20.9682896,7,0,1,0,0,0,0,0,0,0,3,0,29000.0
1451,52.19857455,20.8704221932,4,0,0,0,0,0,0,0,0,0,0,0,13464.49
1452,52.2538544,20.9319867,3,0,1,0,0,0,0,0,0,0,0,0,20818.18
1453,52.2802226,20.9232928,10,0,1,0,0,0,0,0,0,0,0,0,15503.47
1454,52.2238985,20.8932328,2,0,0,0,0,0,0,0,0,0,0,0,17616.81
1455,52.1568886,21.0764109,6,0,1,0,0,0,0,0,0,0,0,0,17693.11
1456,52.2260378,21.0426935,6,0,1,0,0,0,0,0,0,0,2,0,20247.71
1457,52.1920446,20.9036624142,6,0,1,0,0,0,0,0,0,0,0,0,14702.78
1458,52.29902935,21.0533539399,2,0,0,0,0,0,0,0,0,0,0,0,16666.67
1459,52.2439327,20.986846,9,0,2,0,0,0,0,0,0,0,0,0,16375.55
1460,52.1417059,21.0581042632,8,0,3,0,0,0,0,0,0,0,0,0,16500.0
1461,52.1877216,20.8934478,3,0,2,0,0,0,0,0,0,0,0,0,16528.2
1462,52.1604735,21.0801539,2,0,1,0,0,0,0,0,0,0,0,0,16831.67
1463,52.2369715,20.9685355,6,0,5,0,0,0,0,0,0,0,0,0,17964.07
1464,52.2492888,21.0093127,3,0,1,0,0,4,0,0,0,0,0,0,18115.94
1465,52.1396062,21.0437706246,3,0,0,0,0,0,0,0,0,0,0,0,14537.67
1466,52.2758807,21.0842148,9,0,2,0,0,0,0,0,0,0,0,0,15537.04
1467,52.2675888,20.9849297,15,0,2,0,0,0,0,0,0,0,1,0,18347.78
1468,52.2484803,21.0133187,4,0,1,0,0,4,0,0,0,0,2,0,28015.15
1469,52.1594795,20.9951781,3,0,0,0,0,0,0,0,0,0,0,0,19003.8
1470,52.3148453,21.0602302,5,0,0,0,0,0,0,0,0,0,0,0,15128.21
1471,52.1900007,20.8995493,3,0,1,0,0,0,0,0,0,0,0,0,16284.9
1472,52.2245696,20.942428157,9,0,0,0,0,0,0,0,0,0,1,0,20191.13
1473,52.2593667,21.0530026,4,0,1,0,0,0,0,8,0,0,0,0,10613.11
1474,52.279567,20.9737427,8,0,1,0,0,0,0,0,0,0,1,0,13641.62
1475,52.1697477,20.9976052,7,0,0,0,0,0,0,0,0,0,0,0,20078.45
1476,52.1763776,20.994283,6,0,0,0,0,0,0,0,0,0,1,0,23078.95
1477,52.1727627,21.0263943,6,0,1,0,0,0,0,0,0,0,0,0,14647.78
1478,52.1396062,21.0437706246,3,0,0,0,0,0,0,0,0,0,0,0,11750.0
1479,52.1836376,21.0019917,11,0,1,0,0,0,0,0,0,0,0,0,23243.98
1480,52.2025411,20.9689053,4,0,1,0,0,0,0,0,0,0,0,0,15551.89
1481,52.199171,21.0193112,2,0,0,0,0,0,0,0,0,0,1,0,19968.75
1482,52.2476569,21.0615835,8,0,1,0,0,0,0,0,0,0,0,0,18163.64
1483,52.2296488,20.9965175,5,0,2,0,0,0,0,0,0,0,1,0,16949.56
